"","iso","year","liquids.sequestration","solids","liquids","gas","cement","gas.flaring","liquids.shipping"
"2513","flk",1984,0,3,3,0,0,0,1
"2514","flk",1985,0,4,4,0,0,0,1
"2515","flk",1986,0,4,5,0,0,0,1
"2516","flk",1987,0,4,6,0,0,0,1
"2517","flk",1988,0,4,8,0,0,0,1
"2518","flk",1989,0,4,8,0,0,0,0
"2519","flk",1990,0,4,7,0,0,0,0
"2520","flk",1991,0,4,7,0,0,0,0
"2521","flk",1992,0,4,7,0,0,0,0
"2522","flk",1993,0,4,7,0,0,0,0
"2523","flk",1994,0,4,7,0,0,0,0
"2524","flk",1995,0,4,8,0,0,0,0
"2525","flk",1996,0,4,8,0,0,0,0
"2526","flk",1997,0,4,9,0,0,0,0
"2527","flk",1998,0,3,8,0,0,0,0
"2528","flk",1999,0,3,8,0,0,0,0
"2529","flk",2000,0,3,8,0,0,0,0
"2530","flk",2001,0,3,8,0,0,0,0
"2531","flk",2002,0,3,9,0,0,0,0
"2532","flk",2003,0,3,10,0,0,0,0
"2533","flk",2004,0,3,11,0,0,0,0
"2534","flk",2005,0,3,11,0,0,0,0
"2535","flk",2006,0,3,13,0,0,0,0
"2536","flk",2007,0,3,13,0,0,0,0
"2537","flk",2008,0,3,13,0,0,0,0
"2538","flk",2009,0,3,13,0,0,0,0
"2539","fra",1971,5938.61,36301,78329,6087,3937,1453,4579
"2540","fra",1972,6395.75,32096,86300,7215,4068,1417,5356
"2541","fra",1973,6569.9,31524,95304,8489,4177,1384,6086
"2542","fra",1974,5695.81,31610,89948,8829,4398,1312,5561
"2543","fra",1975,5436.26,27724,79098,9839,4024,1191,5374
"2544","fra",1976,5361.75,32657,89359,10574,3998,1292,5917
"2545","fra",1977,4948.98,31836,83069,11017,3921,1288,6105
"2546","fra",1978,4816.7,31217,89661,11984,3811,1275,5598
"2547","fra",1979,4237.32,34091,92044,13228,3920,1020,5919
"2548","fra",1980,3879.82,34151,85540,13400,3958,765,5066
"2549","fra",1981,3846.33,30062,75916,13671,3839,510,4876
"2550","fra",1982,3777.67,30931,71218,13182,3556,255,4220
"2551","fra",1983,3148.06,27550,69868,14494,3333,0,3820
"2552","fra",1984,3163.13,26719,66093,14637,3090,0,3672
"2553","fra",1985,3412.63,26066,64817,15236,3202,0,3916
"2554","fra",1986,3381.65,21323,65444,15196,3195,0,3970
"2555","fra",1987,3621.94,19670,65712,14358,3204,0,4550
"2556","fra",1988,3637.01,20057,63711,14293,3441,0,4722
"2557","fra",1989,3840.47,21384,66761,14737,3649,0,4325
"2558","fra",1990,3514.78,21813,66962,16451,3590,0,5428
"2559","fra",1991,3508.08,22426,71057,19539,3605,0,4788
"2560","fra",1992,3227.6,19512,67333,18550,2878,0,5078
"2561","fra",1993,3487.98,15478,67610,20239,2783,0,5010
"2562","fra",1994,3649.57,15470,64458,17927,2896,0,4927
"2563","fra",1995,3587.62,16810,68374,19390,2678,0,5424
"2564","fra",1996,3467.05,17278,69467,21898,2654,0,5810
"2565","fra",1997,3724.09,15160,65547,20090,2690,0,6107
"2566","fra",1998,3734.14,17876,68520,22513,2652,0,6278
"2567","fra",1999,9877.04,16051,61178,21278,2750,0,6825
"2568","fra",2000,9522.88,15568,59044,22339,2739,0,6913
"2569","fra",2001,8665.54,13098,65968,23452,2698,0,6213
"2570","fra",2002,8753.45,14038,63763,23304,2643,0,6371
"2571","fra",2003,8575.11,14859,63608,24436,2673,0,6528
"2572","fra",2004,8883.22,14388,64067,24968,2851,0,7123
"2573","fra",2005,8576.79,14801,63601,25556,2894,0,6949
"2574","fra",2006,8613.63,13654,62864,24667,3065,0,7249
"2575","fra",2007,8879.87,14118,61315,23985,3033,0,7486
"2576","fra",2008,8076.11,13383,61609,24864,2951,0,7190
"2577","fra",2009,6861.26,11616,61005,23978,2489,0,6794
"2578","fro",1971,0,1,70,0,0,0,0
"2579","fro",1972,0,1,64,0,0,0,0
"2580","fro",1973,0,0,69,0,0,0,0
"2581","fro",1974,0,0,82,0,0,0,0
"2582","fro",1975,0,0,95,0,0,0,0
"2583","fro",1976,0,0,90,0,0,0,0
"2584","fro",1977,0,0,111,0,0,0,0
"2585","fro",1978,0,0,109,0,0,0,0
"2586","fro",1979,0,0,131,0,0,0,0
"2587","fro",1980,3.35,0,115,0,0,0,0
"2588","fro",1981,4.19,0,120,0,0,0,0
"2589","fro",1982,7.54,0,125,0,0,0,0
"2590","fro",1983,6.7,0,133,0,0,0,0
"2591","fro",1984,8.37,0,136,0,0,0,0
"2592","fro",1985,5.86,0,141,0,0,0,0
"2593","fro",1986,4.19,0,134,0,0,0,0
"2594","fro",1987,8.37,0,136,0,0,0,0
"2595","fro",1988,6.7,0,144,0,0,0,0
"2596","fro",1989,6.7,0,158,0,0,0,0
"2597","fro",1990,6.7,0,170,0,0,0,0
"2598","fro",1991,0,0,162,0,0,0,0
"2599","fro",1992,0,0,180,0,0,0,0
"2600","fro",1993,0,0,163,0,0,0,0
"2601","fro",1994,0,0,142,0,0,0,0
"2602","fro",1995,0,0,173,0,0,0,0
"2603","fro",1996,0,0,178,0,0,0,0
"2604","fro",1997,0,0,179,0,0,0,0
"2605","fro",1998,0,0,181,0,0,0,0
"2606","fro",1999,0,0,183,0,0,0,0
"2607","fro",2000,1.67,0,179,0,0,0,2
"2608","fro",2001,1.67,0,180,0,0,0,2
"2609","fro",2002,1.67,0,182,0,0,0,2
"2610","fro",2003,1.67,0,184,0,0,0,2
"2611","fro",2004,1.67,0,184,0,0,0,2
"2612","fro",2005,2.51,0,186,0,0,0,3
"2613","fro",2006,2.51,0,188,0,0,0,3
"2614","fro",2007,2.51,0,190,0,0,0,3
"2615","fro",2008,3.35,0,193,0,0,0,3
"2616","fro",2009,3.35,0,193,0,0,0,3
"2617","fsm",1999,0,0,15,0,0,0,1
"2618","fsm",2000,0,0,15,0,0,0,1
"2619","fsm",2001,0,0,15,0,0,0,1
"2620","fsm",2002,0,0,15,0,0,0,1
"2621","fsm",2003,0,0,15,0,0,0,1
"2622","fsm",2004,0,0,15,0,0,0,1
"2623","fsm",2005,0,0,15,0,0,0,1
"2624","fsm",2006,0,0,15,0,0,0,1
"2625","fsm",2007,0,0,17,0,0,0,1
"2626","fsm",2008,0,0,17,0,0,0,1
"2627","fsm",2009,0,0,17,0,0,0,1
"2628","gab",1971,0,0,620,49,0,107,62
"2629","gab",1972,0,0,571,54,0,122,53
"2630","gab",1973,0,0,631,248,0,570,64
"2631","gab",1974,0,0,605,287,0,595,57
"2632","gab",1975,0,0,618,85,0,761,49
"2633","gab",1976,0,0,685,26,15,831,53
"2634","gab",1977,13.4,0,882,27,26,787,67
"2635","gab",1978,6.7,0,1208,19,2,832,69
"2636","gab",1979,0,0,923,15,12,892,71
"2637","gab",1980,0.84,0,934,8,15,852,73
"2638","gab",1981,3.35,0,887,37,20,850,85
"2639","gab",1982,3.35,0,883,60,24,820,86
"2640","gab",1983,1.67,0,727,49,16,713,83
"2641","gab",1984,10.05,0,652,21,28,934,82
"2642","gab",1985,11.72,0,589,26,33,1075,85
"2643","gab",1986,12.56,0,560,47,29,719,108
"2644","gab",1987,14.23,0,406,60,19,612,98
"2645","gab",1988,14.23,0,460,92,18,612,107
"2646","gab",1989,4.19,0,608,48,16,902,103
"2647","gab",1990,5.02,0,244,138,16,924,75
"2648","gab",1991,5.86,0,171,216,16,0,85
"2649","gab",1992,4.19,0,341,225,16,0,386
"2650","gab",1993,20.09,0,436,441,18,0,374
"2651","gab",1994,18.42,0,483,414,17,0,308
"2652","gab",1995,30.14,0,506,525,21,0,290
"2653","gab",1996,30.14,0,478,461,25,0,309
"2654","gab",1997,26.79,0,501,439,27,0,280
"2655","gab",1998,35.16,0,354,63,27,0,177
"2656","gab",1999,29.3,0,305,63,24,0,185
"2657","gab",2000,32.65,0,194,64,29,0,221
"2658","gab",2001,32.65,0,402,51,33,0,192
"2659","gab",2002,27.63,0,393,57,35,0,198
"2660","gab",2003,27.63,0,270,59,35,0,192
"2661","gab",2004,25.95,0,374,73,35,0,257
"2662","gab",2005,26.79,0,456,76,35,0,254
"2663","gab",2006,24.28,0,425,79,35,0,255
"2664","gab",2007,25.12,0,521,85,31,0,272
"2665","gab",2008,21.77,0,489,95,31,0,275
"2666","gab",2009,20.93,0,318,94,31,0,192
"2667","gbr",1971,8349.06,93180,73530,10160,2407,942,6484
"2668","gbr",1972,8795.31,80007,78934,14372,2454,1076,6326
"2669","gbr",1973,9558.88,80745,79630,15555,2718,1345,6678
"2670","gbr",1974,9729.68,71879,74042,18603,2419,1480,5976
"2671","gbr",1975,7778.05,75379,65843,19482,2297,1614,4968
"2672","gbr",1976,8271.19,75043,64315,20207,2146,1614,5181
"2673","gbr",1977,7921.22,73985,65527,21564,2102,1739,4592
"2674","gbr",1978,7695.16,70725,67523,22250,2165,2346,4744
"2675","gbr",1979,7102.39,76845,69071,24343,2195,3409,4768
"2676","gbr",1980,5245.37,71154,58482,24133,2014,2191,4512
"2677","gbr",1981,5381.84,71344,53229,24456,1731,2177,3980
"2678","gbr",1982,5826.42,66797,53507,25468,1763,2049,4447
"2679","gbr",1983,6050.81,67474,51056,26520,1822,1954,4060
"2680","gbr",1984,5391.89,48457,65113,27186,1833,1762,4378
"2681","gbr",1985,5339.14,63947,56080,29460,1814,1374,4488
"2682","gbr",1986,5590.32,67815,54873,29549,1824,1047,4668
"2683","gbr",1987,5650.6,70765,52795,29342,1946,1102,4578
"2684","gbr",1988,5818.05,68168,56262,28893,2245,0,4856
"2685","gbr",1989,5959.55,67107,60660,28578,2291,0,5520
"2686","gbr",1990,5219.42,64596,57882,31022,1999,0,5687
"2687","gbr",1991,2234.62,65939,62242,32084,1672,0,5173
"2688","gbr",1992,2674.18,61952,63075,33676,1497,0,5444
"2689","gbr",1993,2970.56,54158,61024,36802,1501,1281,5670
"2690","gbr",1994,3297.93,50881,60939,38546,1674,1703,6338
"2691","gbr",1995,4233.97,50451,59242,41406,1605,1243,5960
"2692","gbr",1996,4045.59,46480,60034,48790,1661,1368,6215
"2693","gbr",1997,3905.77,41429,57440,49001,1719,1399,6750
"2694","gbr",1998,3685.57,40455,57931,49578,1688,1462,7303
"2695","gbr",1999,5926.89,36065,54160,52588,1727,1506,9441
"2696","gbr",2000,5495.71,37112,53350,54588,1727,1482,9991
"2697","gbr",2001,4794.93,40493,52487,54119,1612,1426,9900
"2698","gbr",2002,5125.64,36920,51614,53623,1508,1396,9491
"2699","gbr",2003,5602.88,39239,52002,53640,1525,1027,9561
"2700","gbr",2004,5766.98,38679,51185,54808,1551,1148,11107
"2701","gbr",2005,5399.43,39373,52414,53384,1525,1106,11771
"2702","gbr",2006,5310.68,42736,51834,50630,1560,1056,12137
"2703","gbr",2007,3650.41,40334,50114,51193,1617,902,12152
"2704","gbr",2008,3594.31,37306,50113,52756,1370,873,11977
"2705","gbr",2009,3260.25,30821,47917,48792,1037,852,11383
"2706","geo",1971,0,285.024471233668,1161.46070829349,734.219793671773,65.6659589525832,0,3.70471803809287
"2707","geo",1972,0,293.78127481412,1261.46704432698,772.301278241509,68.2646850672328,0,3.83169426117266
"2708","geo",1973,0,296.940446112755,1355.87386025366,816.55181712542,71.6670912951168,0,4.4710568903274
"2709","geo",1974,0,297.728723020284,1453.25185011456,865.779993435817,75.3630573248408,0,4.4710568903274
"2710","geo",1975,0,306.835486898145,1536.75773692471,945.049417650555,79.8867657466384,0,4.87738080418275
"2711","geo",1976,0,315.257056233307,1574.79174439373,1039.72685903861,81.3160651096957,0,0
"2712","geo",1977,0,320.509925647874,1631.45769543019,1115.50243495693,83.1592356687898,0,0
"2713","geo",1978,0,318.802569840468,1750.31458983565,1170.49765374824,83.0918612880396,0,0
"2714","geo",1979,0,319.427993936331,1759.51131718054,1246.39017856351,80.5171974522293,0,0
"2715","geo",1980,0,336.643615101422,1801.50026520414,1301.10033441849,81.8454352441614,0,0
"2716","geo",1981,0,305.621886955894,1823.53067527828,1397.07883228513,83.2314225053079,0,0
"2717","geo",1982,0,309.974734714502,1832.74727669631,1479.51318602361,80.9503184713376,0,0
"2718","geo",1983,0,308.071609037754,1833.79563405438,1589.93487266373,83.8762915782024,0,0
"2719","geo",1984,0,306.586010250487,1793.95308592975,1723.15428490327,85.1756546355273,0,0
"2720","geo",1985,0,349.349599364759,1811.32302585289,1892.14544099776,85.555838641189,0,0
"2721","geo",1986,0,359.257633725547,1813.21603131935,1827.7870011443,88.4336871903751,0,0
"2722","geo",1987,0,360.248610409298,1839.05729491782,2106.63702731232,89.9303609341826,0,0
"2723","geo",1988,0,364.499242041435,1836.8313987263,2250.61573807137,91.3019108280255,0,0
"2724","geo",1989,0,346.489280300296,1816.53997005178,2260.74643626977,91.9130927105449,0,0
"2725","geo",1990,0,291.947448206165,1761.60803189666,2326.8225630472,89.6656758669498,0,0
"2726","geo",1991,0,260.498664549195,1756.57989139259,2339.48228114217,83.1207360226469,0,0
"2727","geo",1992,0,264,1377,2472,68,0,12
"2728","geo",1993,0,174,617,1882,41,0,9
"2729","geo",1994,0,92,305,1248,14,0,2
"2730","geo",1995,0,43,111,461,14,0,2
"2731","geo",1996,0,44,657,396,12,0,44
"2732","geo",1997,0,8,712,478,12,0,41
"2733","geo",1998,17.58,21,828,476,27,0,88
"2734","geo",1999,14.23,17,692,431,46,0,91
"2735","geo",2000,14.23,16,579,595,47,0,21
"2736","geo",2001,20.09,15,457,507,46,2,11
"2737","geo",2002,22.61,15,437,424,47,1,20
"2738","geo",2003,26.79,31,468,482,47,1,22
"2739","geo",2004,12.56,47,423,650,58,1,27
"2740","geo",2005,15.91,49,511,762,61,1,33
"2741","geo",2006,18.42,49,572,994,61,1,36
"2742","geo",2007,34.33,104,625,897,61,1,38
"2743","geo",2008,41.03,192,668,778,61,1,50
"2744","geo",2009,17.58,169,741,622,61,1,49
"2745","gha",1971,0,4,550,0,72,0,25
"2746","gha",1972,0,4,601,0,56,0,33
"2747","gha",1973,0,8,608,0,59,0,30
"2748","gha",1974,0,2,728,0,71,0,34
"2749","gha",1975,25.95,4,654,0,91,0,38
"2750","gha",1976,31.82,8,567,0,89,0,73
"2751","gha",1977,18.42,1,734,0,83,0,57
"2752","gha",1978,18.42,1,740,0,68,0,51
"2753","gha",1979,15.91,1,687,0,37,0,59
"2754","gha",1980,15.91,1,656,0,40,0,41
"2755","gha",1981,18.42,1,775,0,54,0,37
"2756","gha",1982,19.26,1,789,0,40,0,34
"2757","gha",1983,20.93,1,956,0,39,0,38
"2758","gha",1984,12.56,1,671,0,31,0,36
"2759","gha",1985,12.56,1,857,0,49,0,38
"2760","gha",1986,13.4,1,800,0,30,0,37
"2761","gha",1987,18.42,2,857,0,37,0,38
"2762","gha",1988,17.58,2,874,0,65,0,37
"2763","gha",1989,16.75,2,833,0,77,0,34
"2764","gha",1990,17.58,2,978,0,92,0,18
"2765","gha",1991,16.75,2,999,0,102,0,21
"2766","gha",1992,16.75,2,975,0,139,0,22
"2767","gha",1993,25.12,2,1106,0,164,0,23
"2768","gha",1994,25.12,2,1198,0,183,0,23
"2769","gha",1995,41.03,2,1301,0,177,0,24
"2770","gha",1996,41.03,2,1364,0,204,0,24
"2771","gha",1997,45.21,2,1510,0,231,0,58
"2772","gha",1998,52.75,0,1524,0,222,0,74
"2773","gha",1999,52.75,0,1532,0,254,0,83
"2774","gha",2000,52.75,0,1450,0,265,0,87
"2775","gha",2001,52.75,0,1629,0,258,0,78
"2776","gha",2002,52.75,0,1764,0,258,0,80
"2777","gha",2003,52.75,0,1814,0,258,0,137
"2778","gha",2004,52.75,0,1726,0,258,0,112
"2779","gha",2005,52.75,0,1652,0,245,0,138
"2780","gha",2006,52.75,0,2288,0,245,0,136
"2781","gha",2007,52.75,0,2367,0,245,0,147
"2782","gha",2008,52.75,0,2081,0,245,0,155
"2783","gha",2009,52.75,0,1785,0,245,0,174
"2784","gib",1971,0,0,22,0,0,0,150
"2785","gib",1972,0,0,20,0,0,0,163
"2786","gib",1973,0,0,23,0,0,0,181
"2787","gib",1974,0,0,21,0,0,0,197
"2788","gib",1975,0,0,24,0,0,0,175
"2789","gib",1976,0,0,21,0,0,0,186
"2790","gib",1977,0,0,21,0,0,0,180
"2791","gib",1978,0,0,19,0,0,0,135
"2792","gib",1979,0,0,25,0,0,0,151
"2793","gib",1980,0,0,24,0,0,0,121
"2794","gib",1981,0,0,14,0,0,0,141
"2795","gib",1982,0.84,0,6,0,0,0,134
"2796","gib",1983,0.84,0,10,0,0,0,106
"2797","gib",1984,0.84,0,9,0,0,0,99
"2798","gib",1985,0.84,0,12,0,0,0,246
"2799","gib",1986,1.67,0,11,0,0,0,327
"2800","gib",1987,0.84,0,13,0,0,0,307
"2801","gib",1988,0.84,0,19,0,0,0,398
"2802","gib",1989,0.84,0,19,0,0,0,378
"2803","gib",1990,0.84,0,26,0,0,0,385
"2804","gib",1991,0,0,29,0,0,0,397
"2805","gib",1992,0.84,0,25,0,0,0,734
"2806","gib",1993,0.84,0,91,0,0,0,737
"2807","gib",1994,0.84,0,109,0,0,0,730
"2808","gib",1995,0,0,95,0,0,0,950
"2809","gib",1996,1.67,0,53,0,0,0,1427
"2810","gib",1997,1.67,0,33,0,0,0,1831
"2811","gib",1998,14.23,0,85,0,0,0,830
"2812","gib",1999,15.07,0,88,0,0,0,864
"2813","gib",2000,15.91,0,91,0,0,0,899
"2814","gib",2001,15.91,0,94,0,0,0,923
"2815","gib",2002,15.91,0,94,0,0,0,940
"2816","gib",2003,15.91,0,97,0,0,0,964
"2817","gib",2004,16.75,0,100,0,0,0,995
"2818","gib",2005,16.75,0,103,0,0,0,1014
"2819","gib",2006,17.58,0,107,0,0,0,1041
"2820","gib",2007,18.42,0,111,0,0,0,1073
"2821","gib",2008,18.42,0,115,0,0,0,1096
"2822","gib",2009,19.26,0,118,0,0,0,1128
"2823","gin",1971,0,0,222,0,0,0,2
"2824","gin",1972,0,0,227,0,0,0,2
"2825","gin",1973,0,0,219,0,0,0,2
"2826","gin",1974,0,0,229,0,0,0,3
"2827","gin",1975,0,0,230,0,0,0,3
"2828","gin",1976,1.67,0,242,0,0,0,3
"2829","gin",1977,1.67,0,246,0,0,0,5
"2830","gin",1978,1.67,0,246,0,0,0,5
"2831","gin",1979,1.67,0,258,0,0,0,4
"2832","gin",1980,1.67,0,263,0,0,0,5
"2833","gin",1981,1.67,0,270,0,0,0,4
"2834","gin",1982,1.67,0,268,0,0,0,5
"2835","gin",1983,1.67,0,260,0,0,0,6
"2836","gin",1984,1.67,0,267,0,0,0,5
"2837","gin",1985,1.67,0,271,0,0,0,6
"2838","gin",1986,1.67,0,272,0,0,0,6
"2839","gin",1987,2.51,0,271,0,0,0,9
"2840","gin",1988,2.51,0,280,0,0,0,9
"2841","gin",1989,2.51,0,285,0,0,0,9
"2842","gin",1990,2.51,0,288,0,0,0,10
"2843","gin",1991,2.51,0,293,0,0,0,10
"2844","gin",1992,2.51,0,293,0,0,0,10
"2845","gin",1993,2.51,0,301,0,0,0,11
"2846","gin",1994,2.51,0,301,0,34,0,11
"2847","gin",1995,2.51,0,307,0,34,0,11
"2848","gin",1996,2.51,0,312,0,35,0,11
"2849","gin",1997,2.51,0,314,0,35,0,11
"2850","gin",1998,15.07,0,301,0,38,0,16
"2851","gin",1999,15.91,0,307,0,40,0,16
"2852","gin",2000,15.91,0,308,0,41,0,18
"2853","gin",2001,15.91,0,311,0,43,0,18
"2854","gin",2002,15.91,0,312,0,49,0,18
"2855","gin",2003,15.91,0,316,0,49,0,18
"2856","gin",2004,15.91,0,316,0,49,0,18
"2857","gin",2005,15.91,0,322,0,0,0,19
"2858","gin",2006,15.91,0,322,0,0,0,19
"2859","gin",2007,18.42,0,330,0,0,0,21
"2860","gin",2008,18.42,0,331,0,0,0,21
"2861","gin",2009,18.42,0,335,0,0,0,21
"2862","glp",1971,0,0,93,0,0,0,0
"2863","glp",1972,0,0,103,0,0,0,0
"2864","glp",1973,0,0,111,0,0,0,0
"2865","glp",1974,0,0,105,0,0,0,0
"2866","glp",1975,1.67,0,110,0,0,0,2
"2867","glp",1976,1.67,0,135,0,0,0,2
"2868","glp",1977,2.51,0,143,0,0,0,2
"2869","glp",1978,3.35,0,144,0,0,0,3
"2870","glp",1979,5.02,0,147,0,0,0,3
"2871","glp",1980,7.54,0,146,0,25,0,24
"2872","glp",1981,10.88,0,193,0,22,0,32
"2873","glp",1982,10.05,0,186,0,22,0,35
"2874","glp",1983,10.05,0,200,0,22,0,37
"2875","glp",1984,10.05,0,216,0,23,0,42
"2876","glp",1985,8.37,0,220,0,23,0,50
"2877","glp",1986,10.88,0,234,0,25,0,52
"2878","glp",1987,10.05,0,250,0,26,0,60
"2879","glp",1988,10.05,0,275,0,33,0,75
"2880","glp",1989,10.05,0,294,0,30,0,68
"2881","glp",1990,10.05,0,322,0,31,0,70
"2882","glp",1991,10.05,0,338,0,33,0,74
"2883","glp",1992,10.05,0,357,0,32,0,68
"2884","glp",1993,11.72,0,365,0,31,0,63
"2885","glp",1994,13.4,0,377,0,31,0,65
"2886","glp",1995,13.4,0,383,0,31,0,65
"2887","glp",1996,13.4,0,385,0,31,0,65
"2888","glp",1997,15.07,0,390,0,31,0,66
"2889","glp",1998,17.58,0,385,0,31,0,72
"2890","glp",1999,20.09,0,402,0,31,0,75
"2891","glp",2000,20.09,0,530,0,36,0,76
"2892","glp",2001,20.09,0,535,0,36,0,79
"2893","glp",2002,20.93,0,522,0,31,0,85
"2894","glp",2003,20.93,0,527,0,31,0,86
"2895","glp",2004,20.93,0,469,0,31,0,111
"2896","glp",2005,20.93,0,435,0,33,0,127
"2897","glp",2006,22.61,0,435,0,31,0,117
"2898","glp",2007,22.61,0,444,0,31,0,115
"2899","glp",2008,24.28,0,443,0,31,0,118
"2900","glp",2009,24.28,0,443,0,31,0,118
"2901","gmb",1971,0,0,15,0,0,0,0
"2902","gmb",1972,0,0,18,0,0,0,0
"2903","gmb",1973,0,0,17,0,0,0,0
"2904","gmb",1974,0,0,17,0,0,0,0
"2905","gmb",1975,0,0,27,0,0,0,0
"2906","gmb",1976,0,0,27,0,0,0,0
"2907","gmb",1977,0,0,31,0,0,0,0
"2908","gmb",1978,0,0,38,0,0,0,0
"2909","gmb",1979,0,0,40,0,0,0,0
"2910","gmb",1980,0,0,43,0,0,0,0
"2911","gmb",1981,0,0,43,0,0,0,0
"2912","gmb",1982,0,0,44,0,0,0,0
"2913","gmb",1983,0,0,44,0,0,0,0
"2914","gmb",1984,0,0,47,0,0,0,0
"2915","gmb",1985,0,0,47,0,0,0,0
"2916","gmb",1986,0,0,44,0,0,0,0
"2917","gmb",1987,0,0,49,0,0,0,0
"2918","gmb",1988,0,0,50,0,0,0,0
"2919","gmb",1989,0,0,49,0,0,0,0
"2920","gmb",1990,0,0,52,0,0,0,0
"2921","gmb",1991,0,0,54,0,0,0,0
"2922","gmb",1992,0,0,54,0,0,0,0
"2923","gmb",1993,0,0,57,0,0,0,0
"2924","gmb",1994,0,0,57,0,0,0,0
"2925","gmb",1995,0,0,59,0,0,0,0
"2926","gmb",1996,0,0,59,0,0,0,0
"2927","gmb",1997,0,0,59,0,0,0,0
"2928","gmb",1998,0,0,64,0,0,0,0
"2929","gmb",1999,0,0,70,0,0,0,0
"2930","gmb",2000,0,0,75,0,0,0,0
"2931","gmb",2001,0,0,77,0,0,0,0
"2932","gmb",2002,0,0,85,1,0,0,0
"2933","gmb",2003,0,0,85,1,0,0,0
"2934","gmb",2004,0,0,87,1,0,0,0
"2935","gmb",2005,0,0,87,1,0,0,0
"2936","gmb",2006,0,0,91,1,0,0,0
"2937","gmb",2007,0,0,106,1,0,0,0
"2938","gmb",2008,0,0,111,1,0,0,0
"2939","gmb",2009,0,0,118,1,0,0,0
"2940","gnb",1971,0,0,20,0,0,0,0
"2941","gnb",1972,0,0,18,0,0,0,0
"2942","gnb",1973,0,0,30,0,0,0,0
"2943","gnb",1974,0,0,28,0,0,0,0
"2944","gnb",1975,0,0,31,0,0,0,0
"2945","gnb",1976,0,0,26,0,0,0,0
"2946","gnb",1977,0,0,28,0,0,0,0
"2947","gnb",1978,0,0,28,0,0,0,3
"2948","gnb",1979,0,0,30,0,0,0,3
"2949","gnb",1980,0,0,40,0,0,0,4
"2950","gnb",1981,0,0,39,0,0,0,4
"2951","gnb",1982,0,0,39,0,0,0,4
"2952","gnb",1983,0,0,39,0,0,0,4
"2953","gnb",1984,0,0,44,0,0,0,4
"2954","gnb",1985,0,0,47,0,0,0,4
"2955","gnb",1986,0,0,50,0,0,0,4
"2956","gnb",1987,0,0,53,0,0,0,5
"2957","gnb",1988,0,0,59,0,0,0,5
"2958","gnb",1989,0,0,63,0,0,0,4
"2959","gnb",1990,0,0,69,0,0,0,4
"2960","gnb",1991,0,0,70,0,0,0,5
"2961","gnb",1992,0,0,71,0,0,0,5
"2962","gnb",1993,0,0,76,0,0,0,5
"2963","gnb",1994,0,0,76,0,0,0,5
"2964","gnb",1995,0,0,77,0,0,0,5
"2965","gnb",1996,0,0,78,0,0,0,5
"2966","gnb",1997,0,0,84,0,0,0,5
"2967","gnb",1998,15.07,0,59,0,0,0,7
"2968","gnb",1999,15.91,0,67,0,0,0,9
"2969","gnb",2000,15.91,0,54,0,0,0,9
"2970","gnb",2001,16.75,0,54,0,0,0,9
"2971","gnb",2002,16.75,0,57,0,0,0,9
"2972","gnb",2003,16.75,0,68,0,0,0,9
"2973","gnb",2004,16.75,0,70,0,0,0,9
"2974","gnb",2005,16.75,0,72,0,0,0,9
"2975","gnb",2006,16.75,0,75,0,0,0,9
"2976","gnb",2007,17.58,0,78,0,0,0,9
"2977","gnb",2008,17.58,0,77,0,0,0,9
"2978","gnb",2009,17.58,0,80,0,0,0,9
"2979","gnq",1971,0,0,18,0,0,0,0
"2980","gnq",1972,0,0,24,0,0,0,0
"2981","gnq",1973,0,0,8,0,0,0,0
"2982","gnq",1974,0,0,14,0,0,0,0
"2983","gnq",1975,0,0,17,0,0,0,0
"2984","gnq",1976,0,0,17,0,0,0,0
"2985","gnq",1977,0,0,17,0,0,0,0
"2986","gnq",1978,0,0,19,0,0,0,0
"2987","gnq",1979,0,0,17,0,0,0,0
"2988","gnq",1980,0,0,16,0,0,0,0
"2989","gnq",1981,0,0,19,0,0,0,0
"2990","gnq",1982,0,0,20,0,0,0,0
"2991","gnq",1983,0,0,17,0,0,0,0
"2992","gnq",1984,0,0,22,0,0,0,0
"2993","gnq",1985,0,0,18,0,0,0,0
"2994","gnq",1986,0,0,22,0,0,0,0
"2995","gnq",1987,0,0,27,0,0,0,0
"2996","gnq",1988,0,0,29,0,0,0,0
"2997","gnq",1989,0,0,32,0,0,0,0
"2998","gnq",1990,0,0,33,0,0,0,0
"2999","gnq",1991,0,0,55,0,0,0,0
"3000","gnq",1992,0,0,59,0,0,0,0
"3001","gnq",1993,0,0,28,0,0,0,3
"3002","gnq",1994,0,0,10,0,0,0,2
"3003","gnq",1995,0,0,36,0,0,0,2
"3004","gnq",1996,0,0,32,0,0,0,3
"3005","gnq",1997,0,0,80,0,0,0,3
"3006","gnq",1998,0,0,46,0,0,0,5
"3007","gnq",1999,0,0,108,0,0,21,6
"3008","gnq",2000,4.19,0,99,0,0,25,9
"3009","gnq",2001,3.35,0,39,133,0,673,11
"3010","gnq",2002,2.51,0,214,249,0,895,12
"3011","gnq",2003,2.51,0,497,252,0,891,25
"3012","gnq",2004,4.19,0,280,336,0,807,27
"3013","gnq",2005,4.19,0,142,605,0,538,28
"3014","gnq",2006,4.19,0,153,739,0,404,29
"3015","gnq",2007,4.19,0,163,876,0,269,29
"3016","gnq",2008,4.19,0,166,865,0,283,30
"3017","gnq",2009,4.19,0,166,865,0,283,30
"3018","grc",1971,259.55,1826,5006,0,753,0,898
